STATIONS_ID;MESS_DATUM;QN_3;   F;   D;eor
        691;2023072020;   10;   1.0; 120;eor
        691;2023072021;   10;   0.8; 210;eor
        691;2023072022;   10;   0.8; 290;eor
        691;2023072023;   10;   1.0; 150;eor
        691;2023072100;   10;   0.8; 150;eor
        691;2023072101;   10;   0.6; 230;eor
        691;2023072102;   10;   0.5; 270;eor
        691;2023072103;   10;   0.7; 160;eor
        691;2023072104;   10;   0.7; 130;eor
        691;2023072105;   10;   0.9; 140;eor
        691;2023072106;   10;   0.6; 130;eor
        691;2023072107;   10;   0.8; 240;eor
        691;2023072108;   10;   2.2; 270;eor
        691;2023072109;   10;   2.1; 290;eor
        691;2023072110;   10;   2.0; 280;eor
        691;2023072111;   10;   2.4; 270;eor
        691;2023072112;   10;   2.3; 280;eor
        691;2023072113;   10;   2.6; 260;eor
        691;2023072114;   10;   2.5; 290;eor
        691;2023072115;   10;   3.5; 260;eor
        691;2023072116;   10;   3.7; 260;eor
        691;2023072117;   10;   8.4; 320;eor
        691;2023072118;   10;   4.5; 330;eor
        691;2023072119;   10;   3.2; 280;eor
        691;2023072120;   10;   2.3; 220;eor
        691;2023072121;   10;   2.2; 210;eor
        691;2023072122;   10;   3.0; 210;eor
        691;2023072123;   10;   3.3; 230;eor
        691;2023072200;   10;   3.4; 230;eor
        691;2023072201;   10;   3.6; 230;eor
        691;2023072202;   10;   3.4; 230;eor
        691;2023072203;   10;   3.6; 230;eor
        691;2023072204;   10;   3.5; 230;eor
        691;2023072205;   10;   2.5; 230;eor
        691;2023072206;   10;   3.8; 240;eor
        691;2023072207;   10;   3.4; 230;eor
        691;2023072208;   10;   3.8; 220;eor
        691;2023072209;   10;   4.5; 230;eor
        691;2023072210;   10;   4.7; 220;eor
        691;2023072211;   10;   5.2; 220;eor
        691;2023072212;   10;   5.0; 230;eor
        691;2023072213;   10;   4.6; 230;eor
        691;2023072214;   10;   4.6; 300;eor
        691;2023072215;   10;   1.7; 340;eor
        691;2023072216;   10;   2.3; 300;eor
        691;2023072217;   10;   2.2; 240;eor
        691;2023072218;   10;   2.3; 220;eor
        691;2023072219;   10;   2.0; 190;eor
        691;2023072220;   10;   1.7; 170;eor
        691;2023072221;   10;   1.6; 160;eor
        691;2023072222;   10;   2.3; 170;eor
        691;2023072223;   10;   3.1; 160;eor
        691;2023072300;   10;   3.8; 160;eor
        691;2023072301;   10;   3.3; 180;eor
        691;2023072302;   10;   2.9; 160;eor
        691;2023072303;   10;   3.2; 170;eor
        691;2023072304;   10;   3.1; 170;eor
        691;2023072305;   10;   3.2; 150;eor
        691;2023072306;   10;   4.0; 140;eor
        691;2023072307;   10;   3.9; 150;eor
        691;2023072308;   10;   4.1; 150;eor
        691;2023072309;   10;   4.1; 180;eor
        691;2023072310;   10;   5.1; 210;eor
        691;2023072311;   10;   6.7; 220;eor
        691;2023072312;   10;   6.6; 210;eor
        691;2023072313;   10;   7.8; 220;eor
        691;2023072314;   10;   7.8; 210;eor
        691;2023072315;   10;   7.6; 220;eor
        691;2023072316;   10;   6.7; 210;eor
        691;2023072317;   10;   6.0; 210;eor
        691;2023072318;   10;   6.3; 210;eor
        691;2023072319;   10;   5.2; 200;eor
        691;2023072320;   10;   3.9; 190;eor
        691;2023072321;   10;   4.4; 200;eor
        691;2023072322;   10;   4.8; 210;eor
        691;2023072323;   10;   4.0; 210;eor
        691;2023072400;   10;   3.9; 210;eor
        691;2023072401;   10;   4.6; 220;eor
        691;2023072402;   10;   5.4; 220;eor
        691;2023072403;   10;   3.9; 220;eor
        691;2023072404;   10;   2.8; 200;eor
        691;2023072405;   10;   3.0; 210;eor
        691;2023072406;   10;   2.8; 210;eor
        691;2023072407;   10;   3.3; 230;eor
        691;2023072408;   10;   3.4; 230;eor
        691;2023072409;   10;   4.4; 230;eor
        691;2023072410;   10;   5.2; 210;eor
        691;2023072411;   10;   5.8; 220;eor
        691;2023072412;   10;   6.6; 240;eor
        691;2023072413;   10;   5.8; 240;eor
        691;2023072414;   10;   6.3; 230;eor
        691;2023072415;   10;   7.2; 230;eor
        691;2023072416;   10;   6.2; 250;eor
        691;2023072417;   10;   7.8; 310;eor
        691;2023072418;   10;   1.3; 260;eor
        691;2023072419;   10;   3.7; 270;eor
        691;2023072420;   10;   7.2; 300;eor
        691;2023072421;   10;   5.6; 300;eor
        691;2023072422;   10;   3.7; 270;eor
        691;2023072423;   10;   2.8; 240;eor
        691;2023072500;   10;   3.6; 250;eor
        691;2023072501;   10;   3.5; 250;eor
        691;2023072502;   10;   2.9; 250;eor
        691;2023072503;   10;   3.3; 250;eor
        691;2023072504;   10;   2.8; 260;eor
        691;2023072505;   10;   1.9; 230;eor
        691;2023072506;   10;   2.6; 250;eor
        691;2023072507;   10;   3.3; 260;eor
        691;2023072508;   10;   4.0; 280;eor
        691;2023072509;   10;   4.4; 320;eor
        691;2023072510;   10;   2.2; 310;eor
        691;2023072511;   10;   4.5; 290;eor
        691;2023072512;   10;   4.3; 320;eor
        691;2023072513;   10;   3.4; 290;eor
        691;2023072514;   10;   4.2; 290;eor
        691;2023072515;   10;   7.6; 310;eor
        691;2023072516;   10;   7.4; 310;eor
        691;2023072517;   10;   7.2; 300;eor
        691;2023072518;   10;   6.4; 300;eor
        691;2023072519;   10;   5.5; 310;eor
        691;2023072520;   10;   3.1; 290;eor
        691;2023072521;   10;   3.5; 270;eor
        691;2023072522;   10;   3.3; 260;eor
        691;2023072523;   10;   3.6; 250;eor
        691;2023072600;   10;   3.2; 250;eor
        691;2023072601;   10;   3.6; 250;eor
        691;2023072602;   10;   3.4; 250;eor
        691;2023072603;   10;   2.3; 250;eor
        691;2023072604;   10;   2.4; 240;eor
        691;2023072605;   10;   2.9; 240;eor
        691;2023072606;   10;   3.3; 240;eor
        691;2023072607;   10;   3.9; 250;eor
        691;2023072608;   10;   4.9; 260;eor
        691;2023072609;   10;   5.9; 260;eor
        691;2023072610;   10;   6.2; 260;eor
        691;2023072611;   10;   7.5; 260;eor
        691;2023072612;   10;   7.3; 250;eor
        691;2023072613;   10;   6.8; 250;eor
        691;2023072614;   10;   6.5; 260;eor
        691;2023072615;   10;   5.2; 300;eor
        691;2023072616;   10;   4.9; 280;eor
        691;2023072617;   10;   5.4; 260;eor
        691;2023072618;   10;   4.6; 260;eor
        691;2023072619;   10;   4.0; 260;eor
        691;2023072620;   10;   2.5; 220;eor
        691;2023072621;   10;   2.6; 210;eor
        691;2023072622;   10;   2.1; 210;eor
        691;2023072623;   10;   3.4; 200;eor
        691;2023072700;   10;   3.3; 200;eor
        691;2023072701;   10;   3.1; 200;eor
        691;2023072702;   10;   1.9; 170;eor
        691;2023072703;   10;   1.9; 150;eor
        691;2023072704;   10;   1.2; 130;eor
        691;2023072705;   10;   1.8; 130;eor
        691;2023072706;   10;   3.1; 180;eor
        691;2023072707;   10;   3.0; 190;eor
        691;2023072708;   10;   3.2; 150;eor
        691;2023072709;   10;   3.8; 150;eor
        691;2023072710;   10;   4.3; 140;eor
        691;2023072711;   10;   4.7; 140;eor
        691;2023072712;   10;   4.6; 150;eor
        691;2023072713;   10;   4.4; 150;eor
        691;2023072714;   10;   3.2; 170;eor
        691;2023072715;   10;   2.7; 150;eor
        691;2023072716;   10;   2.4; 140;eor
        691;2023072717;   10;   2.0; 130;eor
        691;2023072718;   10;   1.5; 130;eor
        691;2023072719;   10;   1.5; 130;eor
        691;2023072720;   10;   1.1; 150;eor
        691;2023072721;   10;   1.4; 190;eor
        691;2023072722;   10;   3.2; 240;eor
        691;2023072723;   10;   4.5; 230;eor
        691;2023072800;   10;   4.9; 240;eor
        691;2023072801;   10;   4.1; 250;eor
        691;2023072802;   10;   2.8; 250;eor
        691;2023072803;   10;   3.0; 250;eor
        691;2023072804;   10;   2.3; 260;eor
        691;2023072805;   10;   4.4; 250;eor
        691;2023072806;   10;   4.3; 250;eor
        691;2023072807;   10;   4.0; 250;eor
        691;2023072808;   10;   5.0; 240;eor
        691;2023072809;   10;   5.3; 250;eor
        691;2023072810;   10;   5.3; 260;eor
        691;2023072811;   10;   5.3; 270;eor
        691;2023072812;   10;   5.8; 280;eor
        691;2023072813;   10;   4.7; 300;eor
        691;2023072814;   10;   3.3; 320;eor
        691;2023072815;   10;   2.9; 300;eor
        691;2023072816;   10;   2.2; 230;eor
        691;2023072817;   10;   0.9; 220;eor
        691;2023072818;   10;   1.1; 170;eor
        691;2023072819;   10;   2.2; 150;eor
        691;2023072820;   10;   0.8; 120;eor
        691;2023072821;   10;   1.6; 140;eor
        691;2023072822;   10;   1.0; 110;eor
        691;2023072823;   10;   1.6; 110;eor
        691;2023072900;   10;   2.1; 190;eor
        691;2023072901;   10;   1.3; 190;eor
        691;2023072902;   10;   1.8; 200;eor
        691;2023072903;   10;   1.5; 200;eor
        691;2023072904;   10;   2.0; 190;eor
        691;2023072905;   10;   1.4; 210;eor
        691;2023072906;   10;   1.9; 180;eor
        691;2023072907;   10;   3.2; 220;eor
        691;2023072908;   10;   3.3; 220;eor
        691;2023072909;   10;   4.3; 230;eor
        691;2023072910;   10;   5.2; 240;eor
        691;2023072911;   10;   5.9; 250;eor
        691;2023072912;   10;   7.0; 240;eor
        691;2023072913;   10;   5.6; 270;eor
        691;2023072914;   10;   5.4; 250;eor
        691;2023072915;   10;   6.8; 240;eor
        691;2023072916;   10;   6.5; 280;eor
        691;2023072917;   10;   3.7; 290;eor
        691;2023072918;   10;   2.1; 270;eor
        691;2023072919;   10;   2.1; 250;eor
        691;2023072920;   10;   2.0; 200;eor
        691;2023072921;   10;   2.5; 180;eor
        691;2023072922;   10;   1.6; 170;eor
        691;2023072923;   10;   2.2; 220;eor
        691;2023073000;   10;   2.0; 230;eor
        691;2023073001;   10;   2.5; 220;eor
        691;2023073002;   10;   2.4; 220;eor
        691;2023073003;   10;   2.0; 200;eor
        691;2023073004;   10;   2.3; 220;eor
        691;2023073005;   10;   2.8; 220;eor
        691;2023073006;   10;   3.2; 220;eor
        691;2023073007;   10;   4.5; 220;eor
        691;2023073008;   10;   5.7; 230;eor
        691;2023073009;   10;   6.4; 230;eor
        691;2023073010;   10;   6.4; 230;eor
        691;2023073011;   10;   7.1; 220;eor
        691;2023073012;   10;   7.3; 210;eor
        691;2023073013;   10;   7.7; 260;eor
        691;2023073014;   10;   4.7; 250;eor
        691;2023073015;   10;   4.6; 230;eor
        691;2023073016;   10;   5.5; 260;eor
        691;2023073017;   10;   5.8; 250;eor
        691;2023073018;   10;   5.5; 230;eor
        691;2023073019;   10;   3.3; 230;eor
        691;2023073020;   10;   2.8; 200;eor
        691;2023073021;   10;   2.5; 190;eor
        691;2023073022;   10;   2.5; 190;eor
        691;2023073023;   10;   3.5; 210;eor
        691;2023073100;   10;   4.8; 210;eor
        691;2023073101;   10;   4.7; 210;eor
        691;2023073102;   10;   3.9; 210;eor
        691;2023073103;   10;   4.7; 210;eor
        691;2023073104;   10;   4.0; 210;eor
        691;2023073105;   10;   3.5; 200;eor
        691;2023073106;   10;   3.5; 200;eor
        691;2023073107;   10;   3.0; 200;eor
        691;2023073108;   10;   5.2; 220;eor
        691;2023073109;   10;   7.1; 220;eor
        691;2023073110;   10;   7.3; 220;eor
        691;2023073111;   10;   6.7; 220;eor
        691;2023073112;   10;   7.5; 220;eor
        691;2023073113;   10;   7.7; 220;eor
        691;2023073114;   10;   8.1; 220;eor
        691;2023073115;   10;   8.3; 220;eor
        691;2023073116;   10;   7.2; 230;eor
        691;2023073117;   10;   7.3; 230;eor
        691;2023073118;   10;   5.9; 220;eor
        691;2023073119;   10;   4.5; 200;eor
        691;2023073120;   10;   3.7; 210;eor
        691;2023073121;   10;   4.6; 200;eor
        691;2023073122;   10;   5.4; 210;eor
        691;2023073123;   10;   2.8; 210;eor
        691;2023080100;   10;   2.8; 210;eor
        691;2023080101;   10;   3.9; 220;eor
        691;2023080102;   10;   4.3; 220;eor
        691;2023080103;   10;   4.3; 220;eor
        691;2023080104;   10;   3.5; 210;eor
        691;2023080105;   10;   4.0; 220;eor
        691;2023080106;   10;   4.3; 240;eor
        691;2023080107;   10;   3.7; 220;eor
        691;2023080108;   10;   5.7; 240;eor
        691;2023080109;   10;   6.7; 250;eor
        691;2023080110;   10;   7.6; 240;eor
        691;2023080111;   10;   9.1; 250;eor
        691;2023080112;   10;   9.6; 250;eor
        691;2023080113;   10;   8.7; 260;eor
        691;2023080114;   10;   6.9; 270;eor
        691;2023080115;   10;   8.9; 260;eor
        691;2023080116;   10;   6.6; 270;eor
        691;2023080117;   10;   5.7; 270;eor
        691;2023080118;   10;   5.5; 260;eor
        691;2023080119;   10;   5.6; 250;eor
        691;2023080120;   10;   5.3; 240;eor
        691;2023080121;   10;   5.5; 230;eor
        691;2023080122;   10;   5.9; 230;eor
        691;2023080123;   10;   6.4; 230;eor
        691;2023080200;   10;   6.4; 240;eor
        691;2023080201;   10;   5.8; 240;eor
        691;2023080202;   10;   5.3; 230;eor
        691;2023080203;   10;   4.7; 230;eor
        691;2023080204;   10;   2.9; 220;eor
        691;2023080205;   10;   2.1; 190;eor
        691;2023080206;   10;   3.2; 200;eor
        691;2023080207;   10;   4.6; 200;eor
        691;2023080208;   10;   4.3; 170;eor
        691;2023080209;   10;   4.5; 170;eor
        691;2023080210;   10;   5.0; 150;eor
        691;2023080211;   10;   4.4; 140;eor
        691;2023080212;   10;   4.8; 120;eor
        691;2023080213;   10;   5.3; 130;eor
        691;2023080214;   10;   5.3; 130;eor
        691;2023080215;   10;   4.4; 150;eor
        691;2023080216;   10;   4.0; 150;eor
        691;2023080217;   10;   3.3; 160;eor
        691;2023080218;   10;   3.1; 140;eor
        691;2023080219;   10;   3.7; 260;eor
        691;2023080220;   10;   1.8; 150;eor
        691;2023080221;   10;   2.4; 190;eor
        691;2023080222;   10;   2.5; 180;eor
        691;2023080223;   10;   3.6; 180;eor
        691;2023080300;   10;   3.3; 190;eor
        691;2023080301;   10;   4.2; 170;eor
        691;2023080302;   10;   3.9; 170;eor
        691;2023080303;   10;   4.9; 180;eor
        691;2023080304;   10;   5.3; 170;eor
        691;2023080305;   10;   4.6; 210;eor
        691;2023080306;   10;   5.7; 220;eor
        691;2023080307;   10;   7.6; 230;eor
        691;2023080308;   10;   7.1; 230;eor
        691;2023080309;   10;   7.6; 230;eor
        691;2023080310;   10;   7.7; 250;eor
        691;2023080311;   10;   6.1; 250;eor
        691;2023080312;   10;   5.7; 270;eor
        691;2023080313;   10;   5.6; 270;eor
        691;2023080314;   10;   7.6; 260;eor
        691;2023080315;   10;   7.8; 270;eor
        691;2023080316;   10;   5.2; 250;eor
        691;2023080317;   10;   6.4; 280;eor
        691;2023080318;   10;   7.2; 300;eor
        691;2023080319;   10;   6.2; 290;eor
        691;2023080320;   10;   5.8; 290;eor
        691;2023080321;   10;   5.5; 300;eor
        691;2023080322;   10;   5.4; 290;eor
        691;2023080323;   10;   4.7; 270;eor
        691;2023080400;   10;   4.7; 260;eor
        691;2023080401;   10;   4.1; 250;eor
        691;2023080402;   10;   3.7; 260;eor
        691;2023080403;   10;   2.8; 250;eor
        691;2023080404;   10;   1.8; 250;eor
        691;2023080405;   10;   3.3; 240;eor
        691;2023080406;   10;   4.2; 240;eor
        691;2023080407;   10;   4.3; 260;eor
        691;2023080408;   10;   4.5; 270;eor
        691;2023080409;   10;   5.0; 260;eor
        691;2023080410;   10;   5.4; 260;eor
        691;2023080411;   10;   4.6; 240;eor
        691;2023080412;   10;   4.6; 260;eor
        691;2023080413;   10;   5.8; 280;eor
        691;2023080414;   10;   5.4; 290;eor
        691;2023080415;   10;   5.7; 290;eor
        691;2023080416;   10;   4.9; 310;eor
        691;2023080417;   10;   4.1; 320;eor
        691;2023080418;   10;   3.5; 320;eor
        691;2023080419;   10;   4.4; 330;eor
        691;2023080420;   10;   3.7; 330;eor
        691;2023080421;   10;   2.6; 310;eor
        691;2023080422;   10;   2.9; 300;eor
        691;2023080423;   10;   2.0; 280;eor
        691;2023080500;   10;   2.0; 260;eor
        691;2023080501;   10;   1.4; 220;eor
        691;2023080502;   10;   1.6; 240;eor
        691;2023080503;   10;   1.4; 230;eor
        691;2023080504;   10;   0.9; 250;eor
        691;2023080505;   10;   1.0; 210;eor
        691;2023080506;   10;   1.3; 210;eor
        691;2023080507;   10;   1.3; 180;eor
        691;2023080508;   10;   2.0; 170;eor
        691;2023080509;   10;   2.5; 180;eor
        691;2023080510;   10;   3.3; 160;eor
        691;2023080511;   10;   3.7; 160;eor
        691;2023080512;   10;   2.5; 180;eor
        691;2023080513;   10;   2.7; 160;eor
        691;2023080514;   10;   3.0; 160;eor
        691;2023080515;   10;   3.9; 150;eor
        691;2023080516;   10;   3.5; 130;eor
        691;2023080517;   10;   3.3; 130;eor
        691;2023080518;   10;   2.8; 100;eor
        691;2023080519;   10;   6.1; 260;eor
        691;2023080520;   10;   2.9; 270;eor
        691;2023080521;   10;   2.5;  70;eor
        691;2023080522;   10;   3.5;  80;eor
        691;2023080523;   10;   3.5;  90;eor
        691;2023080600;   10;   2.5;  80;eor
        691;2023080601;   10;   1.5; 100;eor
        691;2023080602;   10;   1.6; 120;eor
        691;2023080603;   10;   1.5; 120;eor
        691;2023080604;   10;   1.0; 100;eor
        691;2023080605;   10;   1.7;  80;eor
        691;2023080606;   10;   1.7;  80;eor
        691;2023080607;   10;   2.3;  80;eor
        691;2023080608;   10;   2.1;  70;eor
        691;2023080609;   10;   1.5;  50;eor
        691;2023080610;   10;   2.4;  30;eor
        691;2023080611;   10;   2.7;  10;eor
        691;2023080612;   10;   3.2; 360;eor
        691;2023080613;   10;   3.4; 350;eor
        691;2023080614;   10;   4.9;  10;eor
        691;2023080615;   10;   5.4; 360;eor
        691;2023080616;   10;   5.4; 360;eor
        691;2023080617;   10;   5.6;  10;eor
        691;2023080618;   10;   4.6;  20;eor
        691;2023080619;   10;   3.2;  10;eor
        691;2023080620;   10;   4.5; 340;eor
        691;2023080621;   10;   3.7; 300;eor
        691;2023080622;   10;   4.3; 300;eor
        691;2023080623;   10;   4.6; 290;eor
        691;2023080700;   10;   4.2; 280;eor
        691;2023080701;   10;   4.7; 270;eor
        691;2023080702;   10;   4.3; 270;eor
        691;2023080703;   10;   4.5; 270;eor
        691;2023080704;   10;   5.9; 270;eor
        691;2023080705;   10;   6.7; 280;eor
        691;2023080706;   10;   5.5; 280;eor
        691;2023080707;   10;   5.7; 270;eor
        691;2023080708;   10;   6.8; 290;eor
        691;2023080709;   10;   9.0; 300;eor
        691;2023080710;   10;  10.0; 300;eor
        691;2023080711;   10;  10.2; 290;eor
        691;2023080712;   10;  10.1; 280;eor
        691;2023080713;   10;  11.1; 290;eor
        691;2023080714;   10;  10.7; 280;eor
        691;2023080715;   10;  11.9; 290;eor
        691;2023080716;   10;  10.7; 290;eor
        691;2023080717;   10;   7.6; 290;eor
        691;2023080718;   10;  10.1; 280;eor
        691;2023080719;   10;  10.6; 270;eor
        691;2023080720;   10;   9.1; 270;eor
        691;2023080721;   10;   7.0; 260;eor
        691;2023080722;   10;   5.9; 250;eor
        691;2023080723;   10;   6.4; 250;eor
        691;2023080800;   10;   7.2; 250;eor
        691;2023080801;   10;   7.9; 250;eor
        691;2023080802;   10;   6.8; 250;eor
        691;2023080803;   10;   6.4; 250;eor
        691;2023080804;   10;   5.3; 240;eor
        691;2023080805;   10;   5.7; 240;eor
        691;2023080806;   10;   6.2; 250;eor
        691;2023080807;   10;   7.2; 250;eor
        691;2023080808;   10;   8.6; 260;eor
        691;2023080809;   10;   8.5; 260;eor
        691;2023080810;   10;   9.9; 260;eor
        691;2023080811;   10;  10.2; 260;eor
        691;2023080812;   10;   9.1; 260;eor
        691;2023080813;   10;  10.2; 270;eor
        691;2023080814;   10;   9.7; 270;eor
        691;2023080815;   10;  10.9; 280;eor
        691;2023080816;   10;  11.0; 280;eor
        691;2023080817;   10;   9.7; 270;eor
        691;2023080818;   10;   9.9; 280;eor
        691;2023080819;   10;   7.8; 270;eor
        691;2023080820;   10;   6.6; 260;eor
        691;2023080821;   10;   5.3; 250;eor
        691;2023080822;   10;   4.6; 250;eor
        691;2023080823;   10;   4.1; 240;eor
        691;2023080900;   10;   4.0; 240;eor
        691;2023080901;   10;   3.7; 230;eor
        691;2023080902;   10;   3.9; 230;eor
        691;2023080903;   10;   3.4; 230;eor
        691;2023080904;   10;   3.5; 240;eor
        691;2023080905;   10;   3.6; 230;eor
        691;2023080906;   10;   4.4; 240;eor
        691;2023080907;   10;   5.8; 250;eor
        691;2023080908;   10;   6.8; 260;eor
        691;2023080909;   10;   6.9; 270;eor
        691;2023080910;   10;   7.1; 270;eor
        691;2023080911;   10;   7.6; 270;eor
        691;2023080912;   10;   8.1; 270;eor
        691;2023080913;   10;   7.0; 270;eor
        691;2023080914;   10;   7.1; 280;eor
        691;2023080915;   10;   6.4; 270;eor
        691;2023080916;   10;   6.6; 270;eor
        691;2023080917;   10;   6.2; 310;eor
        691;2023080918;   10;   5.5; 320;eor
        691;2023080919;   10;   4.5; 340;eor
        691;2023080920;   10;   2.3; 340;eor
        691;2023080921;   10;   1.5; 270;eor
        691;2023080922;   10;   1.1; 230;eor
        691;2023080923;   10;   0.8; 240;eor
        691;2023081000;   10;   1.1; 210;eor
        691;2023081001;   10;   0.8; 220;eor
        691;2023081002;   10;   0.8; 230;eor
        691;2023081003;   10;   0.6; 230;eor
        691;2023081004;   10;   0.9; 240;eor
        691;2023081005;   10;   1.1; 250;eor
        691;2023081006;   10;   1.2; 240;eor
        691;2023081007;   10;   1.3; 240;eor
        691;2023081008;   10;   1.9; 250;eor
        691;2023081009;   10;   3.1; 280;eor
        691;2023081010;   10;   3.5; 310;eor
        691;2023081011;   10;   3.0; 280;eor
        691;2023081012;   10;   2.9; 300;eor
        691;2023081013;   10;   3.2; 290;eor
        691;2023081014;   10;   2.6; 310;eor
        691;2023081015;   10;   2.9; 310;eor
        691;2023081016;   10;   4.1; 290;eor
        691;2023081017;   10;   4.4; 270;eor
        691;2023081018;   10;   3.8; 260;eor
        691;2023081019;   10;   3.1; 280;eor
        691;2023081020;   10;   2.3; 290;eor
        691;2023081021;   10;   2.0; 270;eor
        691;2023081022;   10;   1.5; 230;eor
        691;2023081023;   10;   1.2; 220;eor
        691;2023081100;   10;   0.7; 160;eor
        691;2023081101;   10;   1.2; 150;eor
        691;2023081102;   10;   1.5; 140;eor
        691;2023081103;   10;   1.3; 120;eor
        691;2023081104;   10;   1.3; 130;eor
        691;2023081105;   10;   1.2; 140;eor
        691;2023081106;   10;   1.3; 170;eor
        691;2023081107;   10;   1.8; 200;eor
        691;2023081108;   10;   2.0; 200;eor
        691;2023081109;   10;   4.1; 200;eor
        691;2023081110;   10;   3.8; 190;eor
        691;2023081111;   10;   3.7; 180;eor
        691;2023081112;   10;   3.9; 170;eor
        691;2023081113;   10;   3.6; 170;eor
        691;2023081114;   10;   3.6; 210;eor
        691;2023081115;   10;   4.0; 210;eor
        691;2023081116;   10;   3.4; 200;eor
        691;2023081117;   10;   3.4; 220;eor
        691;2023081118;   10;   2.5; 230;eor
        691;2023081119;   10;   1.1; 190;eor
        691;2023081120;   10;   1.8; 140;eor
        691;2023081121;   10;   1.6; 150;eor
        691;2023081122;   10;   0.9; 150;eor
        691;2023081123;   10;   1.1; 130;eor
        691;2023081200;   10;   1.6; 280;eor
        691;2023081201;   10;   2.3; 300;eor
        691;2023081202;   10;   2.2; 260;eor
        691;2023081203;   10;   2.4; 290;eor
        691;2023081204;   10;   1.3; 280;eor
        691;2023081205;   10;   1.5; 220;eor
        691;2023081206;   10;   1.3; 160;eor
        691;2023081207;   10;   1.0; 140;eor
        691;2023081208;   10;   1.6; 140;eor
        691;2023081209;   10;   2.1; 160;eor
        691;2023081210;   10;   2.3; 150;eor
        691;2023081211;   10;   2.5; 120;eor
        691;2023081212;   10;   3.3; 150;eor
        691;2023081213;   10;   3.9; 150;eor
        691;2023081214;   10;   4.6; 190;eor
        691;2023081215;   10;   7.4; 240;eor
        691;2023081216;   10;   6.5; 260;eor
        691;2023081217;   10;   5.2; 260;eor
        691;2023081218;   10;   5.9; 280;eor
        691;2023081219;   10;   3.2; 290;eor
        691;2023081220;   10;   1.0; 220;eor
        691;2023081221;   10;   1.5; 180;eor
        691;2023081222;   10;   1.6; 220;eor
        691;2023081223;   10;   1.5; 210;eor
        691;2023081300;   10;   1.1; 190;eor
        691;2023081301;   10;   1.1; 160;eor
        691;2023081302;   10;   1.7; 200;eor
        691;2023081303;   10;   1.4; 220;eor
        691;2023081304;   10;   2.2; 180;eor
        691;2023081305;   10;   2.4; 200;eor
        691;2023081306;   10;   2.8; 210;eor
        691;2023081307;   10;   3.7; 220;eor
        691;2023081308;   10;   5.0; 220;eor
        691;2023081309;   10;   5.2; 220;eor
        691;2023081310;   10;   5.5; 230;eor
        691;2023081311;   10;   6.1; 230;eor
        691;2023081312;   10;   6.7; 220;eor
        691;2023081313;   10;   5.8; 230;eor
        691;2023081314;   10;   4.8; 230;eor
        691;2023081315;   10;   4.0; 220;eor
        691;2023081316;   10;   3.1; 210;eor
        691;2023081317;   10;   3.8; 210;eor
        691;2023081318;   10;   2.1; 240;eor
        691;2023081319;   10;   1.0; 210;eor
        691;2023081320;   10;   1.7; 160;eor
        691;2023081321;   10;   1.5; 150;eor
        691;2023081322;   10;   2.1; 140;eor
        691;2023081323;   10;   2.1; 140;eor
        691;2023081400;   10;   1.3; 230;eor
        691;2023081401;   10;   0.8; 160;eor
        691;2023081402;   10;   0.5; 170;eor
        691;2023081403;   10;   0.6; 150;eor
        691;2023081404;   10;   0.8; 140;eor
        691;2023081405;   10;   0.4; 190;eor
        691;2023081406;   10;   0.6; 150;eor
        691;2023081407;   10;   0.7; 150;eor
        691;2023081408;   10;   1.5; 100;eor
        691;2023081409;   10;   1.2; 100;eor
        691;2023081410;   10;   1.1;  70;eor
        691;2023081411;   10;   1.1; 100;eor
        691;2023081412;   10;   1.3;  20;eor
        691;2023081413;   10;   1.5; 340;eor
        691;2023081414;   10;   1.2; 110;eor
        691;2023081415;   10;   1.5; 120;eor
        691;2023081416;   10;   1.8; 180;eor
        691;2023081417;   10;   1.3; 200;eor
        691;2023081418;   10;   2.1; 160;eor
        691;2023081610;   10;  -999;  50;eor
        691;2023081611;   10;   1.8; 360;eor
        691;2023081612;   10;   1.9; 360;eor
        691;2023081613;   10;   2.3;  40;eor
        691;2023081614;   10;   2.6;  20;eor
        691;2023081615;   10;   3.2;  20;eor
        691;2023081616;   10;   3.9;  30;eor
        691;2023081617;   10;   4.0;  30;eor
        691;2023081618;   10;   3.4;  30;eor
        691;2023081619;   10;   4.0;  30;eor
        691;2023081620;   10;   4.8;  20;eor
        691;2023081621;   10;   5.0;  10;eor
        691;2023081622;   10;   4.6;  30;eor
        691;2023081623;   10;   4.7;  20;eor
        691;2023081700;   10;   4.8;  20;eor
        691;2023081701;   10;   4.9;  20;eor
        691;2023081702;   10;   5.1;  20;eor
        691;2023081703;   10;   4.5;  20;eor
        691;2023081704;   10;   5.5;  20;eor
        691;2023081705;   10;   5.3;  30;eor
        691;2023081706;   10;   5.3;  30;eor
        691;2023081707;   10;   5.6;  30;eor
        691;2023081708;   10;   5.3;  40;eor
        691;2023081709;   10;   6.8;  60;eor
        691;2023081710;   10;   6.1;  50;eor
        691;2023081711;   10;   5.9;  60;eor
        691;2023081712;   10;   6.1;  50;eor
        691;2023081713;   10;   5.3;  50;eor
        691;2023081714;   10;   5.9;  70;eor
        691;2023081715;   10;   5.7;  60;eor
        691;2023081716;   10;   4.2;  60;eor
        691;2023081717;   10;   4.0;  40;eor
        691;2023081718;   10;   5.1;  50;eor
        691;2023081719;   10;   4.7;  50;eor
        691;2023081720;   10;   4.0;  50;eor
